route_id,service_id,trip_id,trip_headsign,direction_id,block_id,wheelchair_accessible
ME2,52971-_ME227-LAMJV,5552829,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME228-LAMJV,5552834,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME229-LAMJV,5552838,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME229-LAMJV,5552840,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME230-LAMJV,5552864,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME232-LAMJV,5552872,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME233-LAMJV,5552880,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME234-LAMJV,5552904,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME236-LAMJV,5552913,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME237-LAMJV,5552925,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME237-LAMJV,5552933,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME238-LAMJV,5552947,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME239-LAMJV,5552963,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME240-LAMJV,5552969,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME241-LAMJV,5552990,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME241-LAMJV,5552992,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME247-LAMJV,5553038,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME249-LAMJV,5553057,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME249-LAMJV,5553061,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME250-LAMJV,5553077,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME254-LAMJV,5553105,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME257-LAMJV,5553117,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME259-LAMJV,5553138,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME261-LAMJV,5553160,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME262-LAMJV,5553164,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME201-D,5560373,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME202-D,5560399,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME205-D,5560458,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME206-D,5560472,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME211-D,5560567,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME213-D,5560591,Tourcoing C.H. Dron,1,,1
ME2,52983-_ME215-D,5560630,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME202-S,5555600,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME202-S,5555608,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME203-S,5555619,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME203-S,5555633,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME205-S,5555657,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME205-S,5555661,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME205-S,5555663,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME208-S,5555705,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME208-S,5555709,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME209-S,5555736,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME210-S,5555752,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME212-S,5555778,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME212-S,5555790,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME214-S,5555823,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME214-S,5555829,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME215-S,5555842,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME217-S,5555880,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME218-S,5555913,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME219-S,5555921,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME219-S,5555929,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME220-S,5555950,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME221-S,5555968,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME223-S,5555997,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME223-S,5556007,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME223-S,5556011,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME243-S,5554088,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME244-S,5554106,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME232-S,5553948,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME232-S,5553956,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME239-S,5554037,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME239-S,5554041,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME258-LAMJV,5553131,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME258-LAMJV,5553133,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME263-LAMJV,5553166,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME263-LAMJV,5553170,Tourcoing C.H. Dron,1,,1
ME2,52971-_ME265-LAMJV,5553184,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME229-S,5556118,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME230-S,5556124,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME231-S,5556138,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME232-S,5556160,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME233-S,5556175,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME236-S,5556198,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME237-S,5556203,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME240-S,5556232,Tourcoing C.H. Dron,1,,1
ME2,52975-_ME240-S,5556238,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME201-D,5556267,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME201-D,5556265,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME202-D,5556283,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME203-D,5556294,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME204-D,5556320,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME205-D,5556336,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME206-D,5556358,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME208-D,5556396,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME209-D,5556401,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME211-D,5556446,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME212-D,5556467,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME212-D,5556469,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME212-D,5556471,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME214-D,5556503,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME216-D,5556527,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME216-D,5556531,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME216-D,5556537,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME216-D,5556539,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME217-D,5556542,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME219-D,5556574,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME221-D,5556608,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME225-D,5556657,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME202-D,5554169,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME203-D,5554175,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME206-D,5554243,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME207-D,5554252,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME208-D,5554263,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME208-D,5554267,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME209-D,5554289,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME209-D,5554297,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME210-D,5554301,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME210-D,5554309,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME211-D,5554320,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME212-D,5554349,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME212-D,5554351,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME215-D,5554398,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME215-D,5554410,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME216-D,5554414,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME218-D,5554447,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME218-D,5554449,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME218-D,5554455,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME221-D,5554488,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME222-D,5554506,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME224-D,5554521,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME231-D,5554611,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME201-LAMJV,5566524,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME201-LAMJV,5566534,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME201-LAMJV,5566540,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME202-LAMJV,5566554,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME203-LAMJV,5566565,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME203-LAMJV,5566567,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME205-LAMJV,5566600,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME206-LAMJV,5566614,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME208-LAMJV,5566644,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME209-LAMJV,5566661,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME210-LAMJV,5566679,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME211-LAMJV,5566695,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME213-LAMJV,5566715,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME217-LAMJV,5566761,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME219-LAMJV,5566795,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME219-LAMJV,5566797,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME220-LAMJV,5566799,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME222-LAMJV,5566828,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME224-LAMJV,5566867,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME227-LAMJV,5566882,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME228-LAMJV,5566903,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME230-LAMJV,5566930,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME230-LAMJV,5566934,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME234-LAMJV,5566956,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME238-LAMJV,5567004,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME239-LAMJV,5567014,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME241-LAMJV,5567030,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME244-LAMJV,5567049,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME245-LAMJV,5567065,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME246-LAMJV,5567072,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME247-LAMJV,5567074,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME249-LAMJV,5567104,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME250-LAMJV,5567118,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME252-LAMJV,5567138,Tourcoing C.H. Dron,1,,1
65F,53025-_65F02-LAMJV,5571616,Armentieres Armentieres Gare,0,,1
ME2,52974-_ME203-LAMJV,5554672,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME204-LAMJV,5554690,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME210-LAMJV,5554747,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME211-LAMJV,5554754,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME211-LAMJV,5554760,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME213-LAMJV,5554779,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME214-LAMJV,5554805,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME214-LAMJV,5554813,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME216-LAMJV,5554840,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME217-LAMJV,5554866,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME218-LAMJV,5554871,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME221-LAMJV,5554914,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME222-LAMJV,5554932,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME226-LAMJV,5554982,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME226-LAMJV,5554986,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME229-LAMJV,5555013,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME229-LAMJV,5555015,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME230-LAMJV,5555019,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME230-LAMJV,5555027,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME231-LAMJV,5555034,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME232-LAMJV,5555037,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME233-LAMJV,5555041,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME233-LAMJV,5555047,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME234-LAMJV,5555065,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME239-LAMJV,5555135,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME240-LAMJV,5555143,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME241-LAMJV,5555169,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME243-LAMJV,5555180,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME246-LAMJV,5555212,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME248-LAMJV,5555227,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME249-LAMJV,5555239,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME251-LAMJV,5555269,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME251-LAMJV,5555271,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME251-LAMJV,5555273,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME252-LAMJV,5555275,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME253-LAMJV,5555282,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME253-LAMJV,5555284,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME254-LAMJV,5555285,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME254-LAMJV,5555291,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME256-LAMJV,5555300,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME258-LAMJV,5555315,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME259-LAMJV,5555324,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME260-LAMJV,5555337,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME263-LAMJV,5555358,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME265-LAMJV,5555370,Tourcoing C.H. Dron,1,,1
S03,53851-_S0305-M,5655122,Herlies Rue Chobourdin,0,,1
ME2,52972-_ME201-S,5553395,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME201-S,5553397,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME201-S,5553413,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME202-S,5553423,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME203-S,5553438,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME203-S,5553440,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME203-S,5553446,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME205-S,5553478,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME207-S,5553519,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME208-S,5553537,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME208-S,5553541,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME209-S,5553559,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME209-S,5553575,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME210-S,5553588,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME211-S,5553605,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME211-S,5553607,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME213-S,5553645,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME213-S,5553649,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME214-S,5553660,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME215-S,5553669,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME215-S,5553675,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME215-S,5553681,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME216-S,5553690,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME217-S,5553708,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME218-S,5553722,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME221-S,5553776,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME222-S,5553803,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME223-S,5553822,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME224-S,5553828,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME225-S,5553844,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME225-S,5553848,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME225-S,5553852,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME226-S,5553858,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME231-S,5553927,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME233-S,5553958,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME233-S,5553972,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME234-S,5553983,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME236-S,5554013,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME238-S,5554028,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME238-S,5554032,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME240-S,5554044,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME240-S,5554052,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME204-LAMJV,5565079,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME205-LAMJV,5565094,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME207-LAMJV,5565114,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME209-LAMJV,5565130,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME212-LAMJV,5565164,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME213-LAMJV,5565170,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME214-LAMJV,5565195,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME214-LAMJV,5565203,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME217-LAMJV,5565228,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME217-LAMJV,5565234,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME218-LAMJV,5565253,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME219-LAMJV,5565276,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME219-LAMJV,5565280,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME223-LAMJV,5565304,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME224-LAMJV,5565327,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME224-LAMJV,5565329,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME230-LAMJV,5565341,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME241-LAMJV,5565391,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME244-LAMJV,5565437,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME246-LAMJV,5565456,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME246-LAMJV,5565466,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME246-LAMJV,5565472,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME248-LAMJV,5565498,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME253-LAMJV,5565579,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME255-LAMJV,5565597,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME262-LAMJV,5565638,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME269-LAMJV,5565675,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME275-LAMJV,5565691,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME277-LAMJV,5565704,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME277-LAMJV,5565710,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME281-LAMJV,5565736,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME233-LAMJV,5565350,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME242-LAMJV,5565404,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME247-LAMJV,5565480,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME247-LAMJV,5565482,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME249-LAMJV,5565503,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME249-LAMJV,5565513,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME254-LAMJV,5565585,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME204-LAMJV,5565794,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME204-LAMJV,5565798,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME205-LAMJV,5565821,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME206-LAMJV,5565829,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME207-LAMJV,5565833,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME208-LAMJV,5565840,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME208-LAMJV,5565854,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME210-LAMJV,5565866,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME210-LAMJV,5565870,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME213-LAMJV,5565902,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME216-LAMJV,5565945,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME217-LAMJV,5565954,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME217-LAMJV,5565964,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME218-LAMJV,5565975,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME219-LAMJV,5565998,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME219-LAMJV,5566002,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME219-LAMJV,5566004,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME223-LAMJV,5566044,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME224-LAMJV,5566049,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME225-LAMJV,5566061,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME227-LAMJV,5566066,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME231-LAMJV,5566077,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME233-LAMJV,5566081,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME234-LAMJV,5566094,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME238-LAMJV,5566114,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME240-LAMJV,5566117,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME243-LAMJV,5566151,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME243-LAMJV,5566159,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME246-LAMJV,5566193,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME246-LAMJV,5566197,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME246-LAMJV,5566201,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME247-LAMJV,5566208,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME253-LAMJV,5566294,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME254-LAMJV,5566313,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME256-LAMJV,5566343,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME268-LAMJV,5566413,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME274-LAMJV,5566432,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME277-LAMJV,5566451,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME278-LAMJV,5566456,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME278-LAMJV,5566460,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME284-LAMJV,5566505,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME242-LAMJV,5566139,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME244-LAMJV,5566168,Tourcoing C.H. Dron,1,,1
65F,53026-_65F09-S,5571631,Armentieres Armentieres Gare,0,,1
S12,52894-_S1204-M,5533148,Halluin Douane,0,,1
ME2,52987-_ME201-LAMJV,5563404,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME202-LAMJV,5563408,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME203-LAMJV,5563428,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME203-LAMJV,5563434,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME205-LAMJV,5563453,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME205-LAMJV,5563457,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME206-LAMJV,5563464,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME206-LAMJV,5563466,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME208-LAMJV,5563503,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME208-LAMJV,5563507,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME210-LAMJV,5563549,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME212-LAMJV,5563573,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME213-LAMJV,5563587,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME213-LAMJV,5563589,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME214-LAMJV,5563600,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME214-LAMJV,5563604,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME214-LAMJV,5563608,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME215-LAMJV,5563613,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME215-LAMJV,5563615,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME215-LAMJV,5563621,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME216-LAMJV,5563626,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME216-LAMJV,5563632,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME219-LAMJV,5563666,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME220-LAMJV,5563679,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME222-LAMJV,5563697,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME222-LAMJV,5563701,Tourcoing C.H. Dron,1,,1
